experiment_id,model_id,run_name,method,duration_s,prompt1,prompt2,temperature,games_path,data_path
Comb_Rules_SpecifyEx_T1_247684,gpt-5.4-mini-2026-03-17,1openai_f8d62ecf,JSONselfCSVFormat,26.65,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\openai_f8d62ecf.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,3gemini_8b1b3aa7,JSONselfCSVFormat,53.47,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_8b1b3aa7.json
Comb_Rules_SpecifyExCats_T0_247684,claude-opus-4-6,1claude_810398e1,JSONselfCSVFormat,22.95,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\claude_810398e1.json
Comb_Rules_SpecifyEx_T1_247684,gpt-5.4-mini-2026-03-17,2openai_ee98a23d,JSONselfCSVFormat,26.48,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\openai_ee98a23d.json
Comb_Rules_SpecifyEx_T1_247684,gpt-5.4-mini-2026-03-17,3openai_c9f75a4c,JSONselfCSVFormat,66.22,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\openai_c9f75a4c.json
Comb_Rules_SpecifyExCats_T0_247684,claude-opus-4-6,3claude_2af52ecb,JSONselfCSVFormat,127.17,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\claude_2af52ecb.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-pro,1gemini_98dc3b8b,JSONselfCSVFormat,142.55,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_98dc3b8b.json
Comb_Rules_Basic_T1_247684,claude-haiku-4-5-20251001,1claude_2a870ea7,JSONselfCSVFormat,22.4,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_2a870ea7.json
Comb_Rules_Basic_T1_247684,claude-haiku-4-5-20251001,2claude_7454a066,JSONselfCSVFormat,48.15,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_7454a066.json
Comb_Rules_SpecifyEx_T1_247684,gpt-5.4-2026-03-05,1openai_374aa444,JSONselfCSVFormat,124.46,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\openai_374aa444.json
Comb_Rules_Basic_T1_247684,claude-haiku-4-5-20251001,3claude_02d4c784,JSONselfCSVFormat,49.52,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_02d4c784.json
Comb_Rules_SpecifyEx_T1_247684,gpt-5.4-2026-03-05,2openai_526b8ebf,JSONselfCSVFormat,95.61,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\openai_526b8ebf.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-pro,2gemini_eb28c944,JSONselfCSVFormat,180.22,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_eb28c944.json
Comb_Rules_Basic_T1_247684,claude-sonnet-4-6,1claude_36ab72c5,JSONselfCSVFormat,70.05,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_36ab72c5.json
Comb_Rules_SpecifyEx_T1_247684,gpt-5.4-2026-03-05,3openai_03cc2d13,JSONselfCSVFormat,65.67,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\openai_03cc2d13.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-nano-2026-03-17,1openai_4791674e,JSONselfCSVFormat,16.46,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_4791674e.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-nano-2026-03-17,2openai_c93da3e7,JSONselfCSVFormat,19.5,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_c93da3e7.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-pro,3gemini_6f469b37,JSONselfCSVFormat,101.47,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_6f469b37.json
Comb_Rules_Basic_T1_247684,claude-sonnet-4-6,2claude_6479a044,JSONselfCSVFormat,92.92,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_6479a044.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-nano-2026-03-17,3openai_21bc7db9,JSONselfCSVFormat,16.93,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_21bc7db9.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-flash-lite,1gemini_e3f3b370,JSONselfCSVFormat,11.61,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_e3f3b370.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-flash-lite,2gemini_0e059e4a,JSONselfCSVFormat,13.23,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_0e059e4a.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-mini-2026-03-17,1openai_60deb7a8,JSONselfCSVFormat,20.61,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_60deb7a8.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-flash-lite,3gemini_ac29c65f,JSONselfCSVFormat,11.39,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_ac29c65f.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-mini-2026-03-17,2openai_431f6694,JSONselfCSVFormat,13.41,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_431f6694.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-mini-2026-03-17,3openai_ba6f651a,JSONselfCSVFormat,12.19,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_ba6f651a.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-2026-03-05,1openai_d8e1b8f1,JSONselfCSVFormat,19.54,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_d8e1b8f1.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-flash,1gemini_9c47df6b,JSONselfCSVFormat,46.21,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_9c47df6b.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-2026-03-05,2openai_151e6197,JSONselfCSVFormat,19.23,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_151e6197.json
Comb_Rules_Basic_T1_247684,claude-sonnet-4-6,3claude_ae9bbb4f,JSONselfCSVFormat,112.27,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_ae9bbb4f.json
Comb_Rules_SpecifyExCats_T1_247684,gpt-5.4-2026-03-05,3openai_dd2ace1e,JSONselfCSVFormat,22.86,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\openai_dd2ace1e.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-flash,2gemini_2f08b376,JSONselfCSVFormat,40.86,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_2f08b376.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-flash,3gemini_8fa8b8b7,JSONselfCSVFormat,50.16,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_8fa8b8b7.json
Comb_Rules_Basic_T1_247684,claude-opus-4-6,1claude_1c61e685,JSONselfCSVFormat,77.2,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_1c61e685.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-pro,1gemini_ed86a9fb,JSONselfCSVFormat,76.71,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_ed86a9fb.json
Comb_Rules_Basic_T1_247684,claude-opus-4-6,2claude_36e0d85b,JSONselfCSVFormat,82.98,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_36e0d85b.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-pro,2gemini_6e887da5,JSONselfCSVFormat,95.52,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_6e887da5.json
Comb_Rules_Basic_T1_247684,claude-opus-4-6,3claude_78390e3b,JSONselfCSVFormat,147.04,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\claude_78390e3b.json
Comb_Rules_Basic_T1_247684,models/gemini-2.5-pro,3gemini_be9e8a17,JSONselfCSVFormat,80.31,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\gemini_be9e8a17.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,1claude_4e118713,JSONselfCSVFormat,19.33,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_4e118713.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-flash-lite,1gemini_fe06a01b,JSONselfCSVFormat,10.45,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_fe06a01b.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-flash-lite,2gemini_c9c85548,JSONselfCSVFormat,10.87,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_c9c85548.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-flash-lite,3gemini_2d772247,JSONselfCSVFormat,14.65,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_2d772247.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,2claude_0e22fab7,JSONselfCSVFormat,51.41,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_0e22fab7.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,3claude_03885d85,JSONselfCSVFormat,69.32,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_03885d85.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,1claude_0c6939a0,JSONselfCSVFormat,66.86,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_0c6939a0.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-flash,1gemini_72079c4b,JSONselfCSVFormat,170.66,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_72079c4b.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-flash,2gemini_4b485d08,JSONselfCSVFormat,43.07,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_4b485d08.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,2claude_2bc9ba81,JSONselfCSVFormat,72.3,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_2bc9ba81.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-flash,3gemini_d5e582b7,JSONselfCSVFormat,58.65,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_d5e582b7.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,1claude_c77a90e2,JSONselfCSVFormat,82.91,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_c77a90e2.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,2claude_42f24529,JSONselfCSVFormat,63.15,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_42f24529.json
Comb_Rules_SpecifyExCats_T1_247684,claude-haiku-4-5-20251001,1claude_29407d20,JSONselfCSVFormat,9.69,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_29407d20.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-pro,1gemini_4d272c09,JSONselfCSVFormat,168.82,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_4d272c09.json
Comb_Rules_SpecifyExCats_T1_247684,claude-haiku-4-5-20251001,2claude_f84a2074,JSONselfCSVFormat,57.88,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_f84a2074.json
Comb_Rules_SpecifyExCats_T1_247684,claude-haiku-4-5-20251001,3claude_dd2c02ae,JSONselfCSVFormat,70.47,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_dd2c02ae.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-pro,2gemini_a831a0ad,JSONselfCSVFormat,111.14,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_a831a0ad.json
Comb_Rules_SpecifyExCats_T1_247684,claude-sonnet-4-6,2claude_d6dbe298,JSONselfCSVFormat,30.13,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_d6dbe298.json
Comb_Rules_SpecifyEx_T1_247684,models/gemini-2.5-pro,3gemini_95853e92,JSONselfCSVFormat,125.56,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\gemini_95853e92.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-flash-lite,1gemini_7b0abb14,JSONselfCSVFormat,5.94,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_7b0abb14.json
Comb_Rules_SpecifyExCats_T1_247684,claude-sonnet-4-6,3claude_f523c957,JSONselfCSVFormat,124.3,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_f523c957.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-flash-lite,2gemini_dcf7c8fd,JSONselfCSVFormat,5.55,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_dcf7c8fd.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-flash-lite,3gemini_079bf3e6,JSONselfCSVFormat,5.3,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_079bf3e6.json
Comb_Rules_SpecifyExCats_T1_247684,claude-opus-4-6,1claude_33e44504,JSONselfCSVFormat,21.49,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_33e44504.json
Comb_Rules_SpecifyExCats_T1_247684,claude-opus-4-6,3claude_24df91cd,JSONselfCSVFormat,129.86,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_24df91cd.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-flash,1gemini_440d5c8c,JSONselfCSVFormat,230.83,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_440d5c8c.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-flash,2gemini_b3543b9f,JSONselfCSVFormat,83.94,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_b3543b9f.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-flash,3gemini_13915f25,JSONselfCSVFormat,24.8,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_13915f25.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-pro,1gemini_fb5531a5,JSONselfCSVFormat,177.05,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_fb5531a5.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-pro,2gemini_fa98759f,JSONselfCSVFormat,87.15,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_fa98759f.json
Comb_Rules_SpecifyExCats_T1_247684,models/gemini-2.5-pro,3gemini_0ed49c2a,JSONselfCSVFormat,171.3,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\gemini_0ed49c2a.json
Comb_List_Basic_T0_00654f,models/gemini-2.5-flash,1gemini_72e9f1a9,JSONselfCSVFormat,35.6,Comb/List/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_Basic_T0_00654f\gemini_72e9f1a9.json
Comb_Rules_Basic_T0_247684,claude-sonnet-4-6,3claude_9117c2f7,JSONselfCSVFormat,69.13,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\claude_9117c2f7.json
Comb_Rules_SpecifyExCats_T0_247684,claude-sonnet-4-6,2claude_c621fe81,JSONselfCSVFormat,21.15,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\claude_c621fe81.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,1gemini_0e66828e,JSONselfCSVFormat,60.79,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_0e66828e.json
Comb_Rules_SpecifyExCats_T0_247684,claude-opus-4-6,2claude_ab676973,JSONselfCSVFormat,23.7,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\claude_ab676973.json
Comb_Rules_SpecifyExCats_T1_247684,claude-sonnet-4-6,1claude_ea560e11,JSONselfCSVFormat,22.89,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_ea560e11.json
Comb_Rules_SpecifyExCats_T1_247684,claude-opus-4-6,2claude_e667b5ae,JSONselfCSVFormat,18.33,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T1_247684\claude_e667b5ae.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,3claude_0aea2aeb,JSONselfCSVFormat,76.88,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_0aea2aeb.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,3claude_d73a2f79,JSONselfCSVFormat,68.65,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_d73a2f79.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,3claude_adb4f698,JSONselfCSVFormat,73.03,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_adb4f698.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,3claude_0213c657,JSONselfCSVFormat,77.09,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_0213c657.json
Comb_List_SpecifyExCats_T0_00654f,claude-haiku-4-5-20251001,4claude_6fadbad4,JSONselfCSVFormat,5.95,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_6fadbad4.json
Comb_Rules_Basic_T0_247684,gpt-5.4-2026-03-05,4openai_5dad4dda,JSONselfCSVFormat,53.81,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\openai_5dad4dda.json
Comb_List_SpecifyExCats_T0_00654f,claude-haiku-4-5-20251001,5claude_2b0ad018,JSONselfCSVFormat,5.44,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_2b0ad018.json
Comb_List_SpecifyEx_T0_00654f,models/gemini-2.5-flash,4gemini_c5720294,JSONselfCSVFormat,81.98,Comb/List/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyEx_T0_00654f\gemini_c5720294.json
Comb_List_SpecifyExCats_T0_00654f,claude-haiku-4-5-20251001,6claude_14c9ca1d,JSONselfCSVFormat,9.21,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_14c9ca1d.json
Comb_Rules_Basic_T0_247684,gpt-5.4-2026-03-05,5openai_6fa6a502,JSONselfCSVFormat,45.45,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\openai_6fa6a502.json
Comb_List_SpecifyExCats_T0_00654f,claude-haiku-4-5-20251001,7claude_224a6579,JSONselfCSVFormat,5.73,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_224a6579.json
Comb_List_SpecifyEx_T0_00654f,models/gemini-2.5-flash,5gemini_afaecb93,JSONselfCSVFormat,98.22,Comb/List/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyEx_T0_00654f\gemini_afaecb93.json
Comb_List_SpecifyExCats_T0_00654f,claude-haiku-4-5-20251001,8claude_aaee8e18,JSONselfCSVFormat,6.06,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_aaee8e18.json
Comb_Rules_Basic_T0_247684,gpt-5.4-2026-03-05,6openai_ed4dd39c,JSONselfCSVFormat,68.95,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\openai_ed4dd39c.json
Comb_List_SpecifyExCats_T0_00654f,claude-haiku-4-5-20251001,9claude_a503be5b,JSONselfCSVFormat,5.46,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_a503be5b.json
Comb_Rules_Basic_T0_247684,gpt-5.4-2026-03-05,7openai_d0f4d6ec,JSONselfCSVFormat,46.1,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\openai_d0f4d6ec.json
Comb_List_SpecifyEx_T0_00654f,models/gemini-2.5-flash,6gemini_49de1905,JSONselfCSVFormat,105.86,Comb/List/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyEx_T0_00654f\gemini_49de1905.json
